(94388 124),1
(94388 136),1
(94388 143),1
(94388 179),1
(94388 186),2
(94388 213),2
(94388 216),1
(94388 226),1
(94388 227),1
(94388 230),1
(94388 240),1
(94388 244),2
(94391 9),1
(94391 16),1
(94391 25),2
(94391 38),1
(94391 46),3
(94391 77),2
(94391 82),2
(94391 99),1
(94391 157),1
(94391 183),1
(94393 13),1
(94393 14),3
(94393 16),1
(94393 23),1
(94393 30),2
(94393 32),2
(94393 34),1
(94393 42),1
(94393 67),1
(94393 70),1
(94393 84),4
(94393 99),3
(94393 100),2
(94393 122),1
(94393 130),1
(94396 6),1
(94396 8),1
(94396 14),1
(94396 43),2
(94396 79),4
(94396 87),1
(94396 102),1
(94396 104),1
(94396 106),2
(94399 10),1
(94399 14),2
(94399 36),1
(94399 39),2
(94399 73),1
(94399 79),1
(94399 83),1
(94399 91),1
(94399 93),1
(94399 127),1
(94399 130),1
(94399 131),1
(94349 41),1
(94349 69),1
(94349 73),1
(94349 98),1
(94349 118),1
(94351 14),1
(94351 18),2
(94351 25),3
(94351 33),1
(94351 36),1
(94351 71),1
(94353 15),1
(94353 29),1
(94353 34),1
(94353 78),1
(94353 102),1
(94353 108),2
(94353 144),2
(94353 183),1
(94353 186),1
(94355 15),1
(94355 37),1
(94355 55),1
(94355 65),1
(94355 86),2
(94355 100),1
(94355 116),1
(94355 118),1
(94355 120),1
(94355 124),1
(94355 134),2
(94355 140),1
(94355 150),1
(94355 152),1
(94355 160),2
(94355 228),1
(94355 248),1
(94372 37),1
(94372 40),2
(94372 78),1
(94372 113),1
(94372 133),1
(94372 154),1
(94372 155),1
(94372 161),1
(94372 215),1
(94372 219),1
(94372 254),1
(94372 262),1
(94382 47),1
(94382 63),1
(94382 90),1
(94382 142),2
(94382 145),1
(94382 164),2
(94385 27),1
(94385 37),1
(94385 206),1
(94388 4),1
(94388 59),1
(94388 128),1
(94388 159),1
(94388 165),1
(94388 215),1
(94388 997),4
(94391 54),1
(94391 86),1
(94391 108),1
(94391 128),1
(94391 210),1
(94393 10),1
(94393 22),1
(94393 29),1
(94393 39),1
(94393 55),1
(94393 58),1
(94393 85),1
(94393 123),1
(94393 134),1
(94393 135),1
(94393 143),1
(94393 160),1
(94393 169),1
(94396 48),1
(94399 21),1
(94399 30),3
(94399 47),2
(94399 55),1
(94399 67),1
(94399 76),3
(94399 82),1
(94399 84),2
(94399 103),2
(94399 125),2
(94399 991),1
(94349 16),1
(94349 39),1
(94349 67),1
(94349 102),1
(94349 111),1
(94349 113),2
(94349 115),1
(94349 117),1
(94351 8),1
(94351 19),1
(94351 34),1
(94351 42),1
(94351 47),1
(94351 61),1
(94351 80),1
(94351 81),1
(94351 88),1
(94351 99),1
(94351 115),2
(94351 116),1
(94353 17),1
(94353 18),1
(94353 21),1
(94353 22),1
(94353 28),1
(94353 75),1
(94353 99),1
(94353 109),2
(94353 116),2
(94353 119),1
(94353 129),1
(94353 132),1
(94353 134),1
(94353 138),1
(94353 152),1
(94353 157),1
(94353 167),4
(94353 184),1
(94353 193),2
(94353 208),1
(94353 211),1
(94355 56),1
(94355 62),1
(94355 69),1
(94355 75),2
(94355 93),1
(94355 115),1
(94355 131),1
(94355 158),1
(94355 171),1
(94355 172),1
(94355 178),3
(94355 183),1
(94355 185),1
(94355 231),1
(94355 241),1
(94372 30),1
(94372 67),1
(94372 97),1
(94372 111),1
(94372 141),1
(94372 145),1
(94372 158),1
(94372 182),1
(94372 185),1
(94372 213),1
(94372 226),1
(94382 17),1
(94382 26),1
(94382 36),1
(94382 53),1
(94382 81),1
(94382 86),1
(94382 89),2
(94382 93),1
(94382 103),2
(94382 107),1
(94382 114),2
(94382 123),1
(94382 132),1
(94382 144),1
(94382 146),2
(94385 21),1
(94385 66),1
(94385 68),1
(94385 75),1
(94385 94),1
(94385 123),1
(94385 129),1
(94385 145),1
(94385 146),1
(94385 149),1
(94385 166),1
(94385 167),1
(94385 188),1
(94385 222),1
(94388 74),1
(94388 115),1
(94388 123),1
(94388 129),1
(94388 132),1
(94388 133),1
(94388 148),1
(94388 157),1
(94388 192),1
(94388 223),1
(94388 229),1
(94388 237),1
(94388 243),1
(94391 27),1
(94391 28),1
(94391 31),1
(94391 75),2
(94391 103),1
(94391 112),1
(94391 114),1
(94391 142),1
(94391 208),1
(94393 21),1
(94393 93),1
(94393 140),1
(94393 991),2
(94396 54),1
(94396 70),1
(94396 997),1
(94399 1),1
(94399 8),1
(94399 42),1
(94399 78),1
(94399 128),1
